test_id,test_name,model,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,backend_version,tool_call_valid,quality_pass
DST2_Q4_1,Devstral2 mlx-lm 4bit,Devstral2,mlx-lm,MLX,4bit,default,short,1,211.5,21.7,108.8,414,23,19.23,3.5,0,244,6421.9,3159.3,0.0,0.31.3,,
DST2_Q4_1,Devstral2 mlx-lm 4bit,Devstral2,mlx-lm,MLX,4bit,default,short,2,158.9,21.7,144.8,414,23,19.2,3.5,0,244,6421.9,3160.1,0.0,0.31.3,,
DST2_Q4_1,Devstral2 mlx-lm 4bit,Devstral2,mlx-lm,MLX,4bit,default,short,3,166.1,21.0,138.5,414,23,19.84,3.5,0,244,6421.9,3162.1,0.0,0.31.3,,
DST2_Q4_1,Devstral2 mlx-lm 4bit,Devstral2,mlx-lm,MLX,4bit,default,long,1,180.1,13.3,760.7,496,137,37.38,3.5,0,241,842.4,3164.2,0.0,0.31.3,,
DST2_Q4_1,Devstral2 mlx-lm 4bit,Devstral2,mlx-lm,MLX,4bit,default,long,2,154.7,14.3,885.6,496,137,34.83,3.5,0,241,842.4,3164.3,0.0,0.31.3,,
DST2_Q4_1,Devstral2 mlx-lm 4bit,Devstral2,mlx-lm,MLX,4bit,default,long,3,164.7,17.7,831.8,496,137,28.17,3.5,0,241,842.4,3165.2,0.0,0.31.3,,
DST2_Q4_1,Devstral2 mlx-lm 4bit,Devstral2,mlx-lm,MLX,4bit,default,code,1,162.0,20.4,4635.6,526,751,25.94,3.5,0,213,4830.7,3166.0,0.0,0.31.3,,
DST2_Q4_1,Devstral2 mlx-lm 4bit,Devstral2,mlx-lm,MLX,4bit,default,code,2,182.5,21.0,4115.3,526,751,25.2,3.5,0,213,4830.7,3166.5,0.0,0.31.3,,
DST2_Q4_1,Devstral2 mlx-lm 4bit,Devstral2,mlx-lm,MLX,4bit,default,code,3,166.9,21.1,4500.6,526,751,25.05,3.5,0,213,4830.7,3166.6,0.0,0.31.3,,
DST2_OLL_1,Devstral2 Ollama Q4_K_M,Devstral2,ollama,GGUF,Q4_K_M,default,short,1,194.5,17.1,24003.2,367,1245,21.61,22.0,0,244,377.3,14734.4,0.0,0.30.7,,
DST2_OLL_1,Devstral2 Ollama Q4_K_M,Devstral2,ollama,GGUF,Q4_K_M,default,short,2,198.2,16.9,26090.8,367,1245,21.94,22.0,0,244,377.3,14734.9,0.0,0.30.7,,
DST2_OLL_1,Devstral2 Ollama Q4_K_M,Devstral2,ollama,GGUF,Q4_K_M,default,short,3,199.7,17.1,24057.0,367,1245,21.67,22.0,0,244,377.3,14734.9,0.0,0.30.7,,
DST2_OLL_1,Devstral2 Ollama Q4_K_M,Devstral2,ollama,GGUF,Q4_K_M,default,long,1,199.9,16.0,26706.6,512,1329,32.25,22.0,0,342,825.2,14735.1,0.0,0.30.7,,
DST2_OLL_1,Devstral2 Ollama Q4_K_M,Devstral2,ollama,GGUF,Q4_K_M,default,long,2,205.3,16.1,27007.8,512,1329,31.91,22.0,0,342,825.2,14735.1,0.0,0.30.7,,
DST2_OLL_1,Devstral2 Ollama Q4_K_M,Devstral2,ollama,GGUF,Q4_K_M,default,long,3,194.9,16.8,25492.0,512,1329,30.6,22.0,0,342,825.2,14735.1,0.0,0.30.7,,
DST2_OLL_1,Devstral2 Ollama Q4_K_M,Devstral2,ollama,GGUF,Q4_K_M,default,code,1,182.2,17.6,16526.4,512,762,29.24,22.0,0,209,4251.8,14888.0,0.0,0.30.7,,
DST2_OLL_1,Devstral2 Ollama Q4_K_M,Devstral2,ollama,GGUF,Q4_K_M,default,code,2,178.5,18.2,16016.5,512,762,28.37,22.0,0,209,4251.8,14888.1,0.0,0.30.7,,
DST2_OLL_1,Devstral2 Ollama Q4_K_M,Devstral2,ollama,GGUF,Q4_K_M,default,code,3,191.4,18.2,15638.5,512,762,28.35,22.0,0,209,4251.8,14888.1,0.0,0.30.7,,
