test_id,test_name,model,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,backend_version,tool_call_valid,quality_pass
X_QAT_MLX_1,Gemma4-26B-A4B mlx-vlm QAT-mxfp4,Gemma4-26B-A4B,mlx-vlm,MXFP4,QAT-mxfp4,default,short,1,121.4,93.3,189.4,512,23,5.6,9.2,0,281,964.3,11255.0,0.0,0.6.1,,
X_QAT_MLX_1,Gemma4-26B-A4B mlx-vlm QAT-mxfp4,Gemma4-26B-A4B,mlx-vlm,MXFP4,QAT-mxfp4,default,short,2,134.2,93.0,171.4,512,23,5.63,9.2,0,281,964.3,11255.0,0.0,0.6.1,,
X_QAT_MLX_1,Gemma4-26B-A4B mlx-vlm QAT-mxfp4,Gemma4-26B-A4B,mlx-vlm,MXFP4,QAT-mxfp4,default,short,3,134.7,92.7,170.8,512,23,5.65,9.2,0,281,964.3,11255.0,0.0,0.6.1,,
X_QAT_MLX_1,Gemma4-26B-A4B mlx-vlm QAT-mxfp4,Gemma4-26B-A4B,mlx-vlm,MXFP4,QAT-mxfp4,default,long,1,193.4,91.4,708.4,511,137,5.78,9.2,0,307,245.9,11255.1,0.0,0.6.1,,
X_QAT_MLX_1,Gemma4-26B-A4B mlx-vlm QAT-mxfp4,Gemma4-26B-A4B,mlx-vlm,MXFP4,QAT-mxfp4,default,long,2,192.9,91.3,710.2,511,137,5.78,9.2,0,307,245.9,11255.1,0.0,0.6.1,,
X_QAT_MLX_1,Gemma4-26B-A4B mlx-vlm QAT-mxfp4,Gemma4-26B-A4B,mlx-vlm,MXFP4,QAT-mxfp4,default,long,3,192.6,91.4,711.2,511,137,5.77,9.2,0,307,245.9,11255.3,0.0,0.6.1,,
X_QAT_MLX_1,Gemma4-26B-A4B mlx-vlm QAT-mxfp4,Gemma4-26B-A4B,mlx-vlm,MXFP4,QAT-mxfp4,default,code,1,865.0,86.7,868.3,512,751,6.76,9.2,0,212,861.3,11255.4,0.0,0.6.1,,
X_QAT_MLX_1,Gemma4-26B-A4B mlx-vlm QAT-mxfp4,Gemma4-26B-A4B,mlx-vlm,MXFP4,QAT-mxfp4,default,code,2,910.8,88.1,824.6,512,751,6.71,9.2,0,212,861.3,11255.4,0.0,0.6.1,,
X_QAT_MLX_1,Gemma4-26B-A4B mlx-vlm QAT-mxfp4,Gemma4-26B-A4B,mlx-vlm,MXFP4,QAT-mxfp4,default,code,3,936.7,86.3,801.7,512,751,6.85,9.2,0,212,861.3,11255.4,0.0,0.6.1,,
X_QAT_NVFP4_1,Gemma4-26B-A4B mlx-vlm QAT-nvfp4,Gemma4-26B-A4B,mlx-vlm,NVFP4,QAT-nvfp4,default,short,1,127.2,89.3,180.8,512,23,5.85,7.2,0,273,401.3,15635.3,0.0,0.6.1,,
X_QAT_NVFP4_1,Gemma4-26B-A4B mlx-vlm QAT-nvfp4,Gemma4-26B-A4B,mlx-vlm,NVFP4,QAT-nvfp4,default,short,2,137.0,89.1,167.9,512,23,5.87,7.2,0,273,401.3,15635.4,0.0,0.6.1,,
X_QAT_NVFP4_1,Gemma4-26B-A4B mlx-vlm QAT-nvfp4,Gemma4-26B-A4B,mlx-vlm,NVFP4,QAT-nvfp4,default,short,3,135.6,89.1,169.7,512,23,5.87,7.2,0,273,401.3,15635.4,0.0,0.6.1,,
X_QAT_NVFP4_1,Gemma4-26B-A4B mlx-vlm QAT-nvfp4,Gemma4-26B-A4B,mlx-vlm,NVFP4,QAT-nvfp4,default,long,1,192.4,87.7,711.9,511,137,6.01,7.2,0,311,236.5,15635.7,0.0,0.6.1,,
X_QAT_NVFP4_1,Gemma4-26B-A4B mlx-vlm QAT-nvfp4,Gemma4-26B-A4B,mlx-vlm,NVFP4,QAT-nvfp4,default,long,2,192.5,87.8,711.6,511,137,6.0,7.2,0,311,236.5,15635.7,0.0,0.6.1,,
X_QAT_NVFP4_1,Gemma4-26B-A4B mlx-vlm QAT-nvfp4,Gemma4-26B-A4B,mlx-vlm,NVFP4,QAT-nvfp4,default,long,3,190.7,87.7,718.6,511,137,6.0,7.2,0,311,236.5,15635.7,0.0,0.6.1,,
X_QAT_NVFP4_1,Gemma4-26B-A4B mlx-vlm QAT-nvfp4,Gemma4-26B-A4B,mlx-vlm,NVFP4,QAT-nvfp4,default,code,1,830.3,84.5,904.4,512,751,6.88,7.2,0,227,819.2,15635.9,0.0,0.6.1,,
X_QAT_NVFP4_1,Gemma4-26B-A4B mlx-vlm QAT-nvfp4,Gemma4-26B-A4B,mlx-vlm,NVFP4,QAT-nvfp4,default,code,2,846.4,84.0,887.3,512,751,6.93,7.2,0,227,819.2,15635.9,0.0,0.6.1,,
X_QAT_NVFP4_1,Gemma4-26B-A4B mlx-vlm QAT-nvfp4,Gemma4-26B-A4B,mlx-vlm,NVFP4,QAT-nvfp4,default,code,3,885.5,82.7,848.1,512,751,7.07,7.2,0,227,819.2,15635.9,0.0,0.6.1,,
