test_id,test_name,model,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,backend_version,tool_call_valid,quality_pass
S_US_P1,Qwen3.6-27B unsloth-studio UD-Q4_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q4_K_XL,e2b-spec,short,1,428.5,17.0,74.7,171,32,10.45,9.2,0,90,626.0,19428.5,0.0,b9134,,
S_US_P1,Qwen3.6-27B unsloth-studio UD-Q4_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q4_K_XL,e2b-spec,short,2,405.7,17.0,78.9,171,32,10.4,9.2,0,90,626.0,19428.6,0.0,b9134,,
S_US_P1,Qwen3.6-27B unsloth-studio UD-Q4_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q4_K_XL,e2b-spec,short,3,409.1,16.9,78.2,171,32,10.48,9.2,0,90,626.0,19428.7,0.0,b9134,,
S_US_P1,Qwen3.6-27B unsloth-studio UD-Q4_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q4_K_XL,e2b-spec,code,1,207.6,16.7,3651.7,512,758,30.75,9.2,0,203,5109.8,19756.5,0.0,b9134,,
S_US_P1,Qwen3.6-27B unsloth-studio UD-Q4_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q4_K_XL,e2b-spec,code,2,201.3,16.7,3765.7,512,758,30.74,9.2,0,203,5109.8,19756.6,0.0,b9134,,
S_US_P1,Qwen3.6-27B unsloth-studio UD-Q4_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q4_K_XL,e2b-spec,code,3,198.1,16.9,3826.6,512,758,30.39,9.2,0,203,5109.8,19756.8,0.0,b9134,,
S_US_P2,Qwen3.6-27B unsloth-studio UD-Q2_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q2_K_XL,e2b-spec,short,1,432.7,19.5,74.0,241,32,12.73,15.3,0,109,573.7,13041.3,0.0,b9134,,
S_US_P2,Qwen3.6-27B unsloth-studio UD-Q2_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q2_K_XL,e2b-spec,short,2,402.4,19.5,79.5,241,32,12.72,15.3,0,109,573.7,13041.4,0.0,b9134,,
S_US_P2,Qwen3.6-27B unsloth-studio UD-Q2_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q2_K_XL,e2b-spec,short,3,418.3,19.6,76.5,241,32,12.69,15.3,0,109,573.7,13041.4,0.0,b9134,,
S_US_P2,Qwen3.6-27B unsloth-studio UD-Q2_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q2_K_XL,e2b-spec,code,1,198.4,19.5,3820.9,512,758,26.42,15.3,0,255,4011.0,13369.6,0.0,b9134,,
S_US_P2,Qwen3.6-27B unsloth-studio UD-Q2_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q2_K_XL,e2b-spec,code,2,189.9,19.5,3992.3,512,758,26.41,15.3,0,255,4011.0,13369.7,0.0,b9134,,
S_US_P2,Qwen3.6-27B unsloth-studio UD-Q2_K_XL e2b-spec,Qwen3.6-27B,unsloth-studio,GGUF,UD-Q2_K_XL,e2b-spec,code,3,188.5,19.5,4021.9,512,758,26.41,15.3,0,255,4011.0,13369.7,0.0,b9134,,
S_US_O1,Qwen3.6-35B-A3B unsloth-studio UD-Q4_K_XL e2b-spec,Qwen3.6-35B-A3B,unsloth-studio,GGUF,UD-Q4_K_XL,e2b-spec,short,1,335.7,42.6,95.3,189,32,4.75,1656.3,0,108,532.8,0.0,0.0,b9134,,
S_US_O1,Qwen3.6-35B-A3B unsloth-studio UD-Q4_K_XL e2b-spec,Qwen3.6-35B-A3B,unsloth-studio,GGUF,UD-Q4_K_XL,e2b-spec,short,2,299.6,42.7,106.8,189,32,4.7,1656.3,0,108,532.8,0.0,0.0,b9134,,
S_US_O1,Qwen3.6-35B-A3B unsloth-studio UD-Q4_K_XL e2b-spec,Qwen3.6-35B-A3B,unsloth-studio,GGUF,UD-Q4_K_XL,e2b-spec,short,3,289.7,42.6,110.5,189,32,4.7,1656.3,0,108,532.8,0.0,0.0,b9134,,
