test_id,test_name,model,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,backend_version,tool_call_valid,quality_pass
MG_LC_UDQ2,Muse-Glimmer-30B llama.cpp UD-Q2_K_XL,Muse-Glimmer-30B,llama-server,GGUF,UD-Q2_K_XL,default,short,1,407.4,17.3,56.5,547,23,31.94,9.3,547,0,1129.6,13885.8,0.0,b10330,,
MG_LC_UDQ2,Muse-Glimmer-30B llama.cpp UD-Q2_K_XL,Muse-Glimmer-30B,llama-server,GGUF,UD-Q2_K_XL,default,short,2,410.1,17.2,56.1,547,23,32.07,9.3,547,0,1129.6,13885.8,0.0,b10330,,
MG_LC_UDQ2,Muse-Glimmer-30B llama.cpp UD-Q2_K_XL,Muse-Glimmer-30B,llama-server,GGUF,UD-Q2_K_XL,default,short,3,440.8,16.9,52.2,547,23,32.78,9.3,547,0,1129.6,13885.8,0.0,b10330,,
MG_LC_UDQ2,Muse-Glimmer-30B llama.cpp UD-Q2_K_XL,Muse-Glimmer-30B,llama-server,GGUF,UD-Q2_K_XL,default,long,1,429.2,18.8,319.2,629,137,33.87,9.3,629,0,1088.6,13944.2,0.0,b10330,,
MG_LC_UDQ2,Muse-Glimmer-30B llama.cpp UD-Q2_K_XL,Muse-Glimmer-30B,llama-server,GGUF,UD-Q2_K_XL,default,long,2,450.3,18.7,304.2,629,137,34.09,9.3,629,0,1088.6,13944.3,0.0,b10330,,
MG_LC_UDQ2,Muse-Glimmer-30B llama.cpp UD-Q2_K_XL,Muse-Glimmer-30B,llama-server,GGUF,UD-Q2_K_XL,default,long,3,462.7,18.6,296.1,629,137,34.16,9.3,629,0,1088.6,13944.3,0.0,b10330,,
MG_LC_UDQ2,Muse-Glimmer-30B llama.cpp UD-Q2_K_XL,Muse-Glimmer-30B,llama-server,GGUF,UD-Q2_K_XL,default,code,1,439.7,19.9,1707.8,682,751,34.61,9.3,682,0,4309.1,14026.1,0.0,b10330,,
MG_LC_UDQ2,Muse-Glimmer-30B llama.cpp UD-Q2_K_XL,Muse-Glimmer-30B,llama-server,GGUF,UD-Q2_K_XL,default,code,2,483.2,19.9,1554.1,682,751,34.73,9.3,682,0,4309.1,14026.1,0.0,b10330,,
MG_LC_UDQ2,Muse-Glimmer-30B llama.cpp UD-Q2_K_XL,Muse-Glimmer-30B,llama-server,GGUF,UD-Q2_K_XL,default,code,3,459.5,19.6,1634.3,682,751,35.25,9.3,682,0,4309.1,14026.1,0.0,b10330,,
MG_SPEC_1,Muse-Glimmer-30B llama.cpp UD-Q4_K_XL dflash-spec,Muse-Glimmer-30B,llama-server,GGUF,UD-Q4_K_XL,dflash-spec,short,1,382.6,19.3,60.1,503,23,26.45,13.3,318,180,884.0,16109.3,0.0,b10330,,
MG_SPEC_1,Muse-Glimmer-30B llama.cpp UD-Q4_K_XL dflash-spec,Muse-Glimmer-30B,llama-server,GGUF,UD-Q4_K_XL,dflash-spec,short,2,414.9,19.7,55.4,503,23,25.93,13.3,318,180,884.0,16146.7,0.0,b10330,,
MG_SPEC_1,Muse-Glimmer-30B llama.cpp UD-Q4_K_XL dflash-spec,Muse-Glimmer-30B,llama-server,GGUF,UD-Q4_K_XL,dflash-spec,short,3,384.7,19.9,59.8,503,23,25.59,13.3,318,180,884.0,16146.7,0.0,b10330,,
MG_SPEC_1,Muse-Glimmer-30B llama.cpp UD-Q4_K_XL dflash-spec,Muse-Glimmer-30B,llama-server,GGUF,UD-Q4_K_XL,dflash-spec,long,1,356.6,23.4,384.2,586,137,25.36,13.3,586,0,998.5,16208.9,0.0,b10330,,
MG_SPEC_1,Muse-Glimmer-30B llama.cpp UD-Q4_K_XL dflash-spec,Muse-Glimmer-30B,llama-server,GGUF,UD-Q4_K_XL,dflash-spec,long,2,393.8,22.8,347.9,586,137,26.01,13.3,586,0,998.5,16254.7,0.0,b10330,,
MG_SPEC_1,Muse-Glimmer-30B llama.cpp UD-Q4_K_XL dflash-spec,Muse-Glimmer-30B,llama-server,GGUF,UD-Q4_K_XL,dflash-spec,long,3,367.1,23.0,373.2,586,137,25.83,13.3,586,0,998.5,16254.8,0.0,b10330,,
MG_SPEC_1,Muse-Glimmer-30B llama.cpp UD-Q4_K_XL dflash-spec,Muse-Glimmer-30B,llama-server,GGUF,UD-Q4_K_XL,dflash-spec,code,1,394.2,26.2,1905.1,685,751,26.5,13.3,685,0,4177.9,16352.9,0.0,b10330,,
MG_SPEC_1,Muse-Glimmer-30B llama.cpp UD-Q4_K_XL dflash-spec,Muse-Glimmer-30B,llama-server,GGUF,UD-Q4_K_XL,dflash-spec,code,2,387.3,26.1,1938.9,685,751,26.64,13.3,685,0,4177.9,16352.9,0.0,b10330,,
MG_SPEC_1,Muse-Glimmer-30B llama.cpp UD-Q4_K_XL dflash-spec,Muse-Glimmer-30B,llama-server,GGUF,UD-Q4_K_XL,dflash-spec,code,3,378.2,25.8,1985.9,685,751,26.91,13.3,685,0,4177.9,16352.9,0.0,b10330,,
